locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sample_Maccabi_Ecoli_SeqPlate10_A12_02824	CDS	480	hcpA_2		COG3157	Major exported protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02825	CDS	711				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02826	CDS	333	ygiZ			Inner membrane protein YgiZ
Sample_Maccabi_Ecoli_SeqPlate10_A12_02827	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
Sample_Maccabi_Ecoli_SeqPlate10_A12_02828	CDS	660	qseB			Transcriptional regulatory protein QseB
Sample_Maccabi_Ecoli_SeqPlate10_A12_02829	CDS	393	ygiW		COG3111	Protein YgiW
Sample_Maccabi_Ecoli_SeqPlate10_A12_02830	CDS	483	sbmC_2			DNA gyrase inhibitor
Sample_Maccabi_Ecoli_SeqPlate10_A12_02831	CDS	1608	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
Sample_Maccabi_Ecoli_SeqPlate10_A12_02832	CDS	2259		5.6.2.2		DNA topoisomerase medium subunit
Sample_Maccabi_Ecoli_SeqPlate10_A12_02833	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02834	CDS	1413	ftsP		COG2132	Cell division protein FtsP
Sample_Maccabi_Ecoli_SeqPlate10_A12_02835	CDS	1305	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
Sample_Maccabi_Ecoli_SeqPlate10_A12_02836	CDS	483	siaQ		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
Sample_Maccabi_Ecoli_SeqPlate10_A12_02837	CDS	984			COG1638	Solute-binding protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02838	CDS	1011	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
Sample_Maccabi_Ecoli_SeqPlate10_A12_02839	CDS	1017		1.-.-.-		putative zinc-type alcohol dehydrogenase-like protein L498
Sample_Maccabi_Ecoli_SeqPlate10_A12_02840	CDS	1473	mtlK_3	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02841	CDS	750	pdhR_3		COG2186	Pyruvate dehydrogenase complex repressor
Sample_Maccabi_Ecoli_SeqPlate10_A12_02842	CDS	585				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02843	CDS	1644				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02844	CDS	258	lpp1			Major outer membrane lipoprotein Lpp 1
Sample_Maccabi_Ecoli_SeqPlate10_A12_02845	CDS	927				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02846	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
Sample_Maccabi_Ecoli_SeqPlate10_A12_02847	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
Sample_Maccabi_Ecoli_SeqPlate10_A12_02848	CDS	957	rclR_1		COG2207	RCS-specific HTH-type transcriptional activator RclR
Sample_Maccabi_Ecoli_SeqPlate10_A12_02849	CDS	660	yghB		COG0586	Inner membrane protein YghB
Sample_Maccabi_Ecoli_SeqPlate10_A12_02850	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
Sample_Maccabi_Ecoli_SeqPlate10_A12_02851	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
Sample_Maccabi_Ecoli_SeqPlate10_A12_02852	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
Sample_Maccabi_Ecoli_SeqPlate10_A12_02853	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
Sample_Maccabi_Ecoli_SeqPlate10_A12_02854	CDS	495				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02855	CDS	1041	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02856	CDS	888	yqhI			Protein YqhI
Sample_Maccabi_Ecoli_SeqPlate10_A12_02857	CDS	288				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02858	CDS	1119	hybO	1.12.99.6	COG1740	Hydrogenase-2 small chain
Sample_Maccabi_Ecoli_SeqPlate10_A12_02859	CDS	987	fdnH_1		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
Sample_Maccabi_Ecoli_SeqPlate10_A12_02860	CDS	1179	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
Sample_Maccabi_Ecoli_SeqPlate10_A12_02861	CDS	1704	hybC	1.12.99.6	COG0374	Hydrogenase-2 large chain
Sample_Maccabi_Ecoli_SeqPlate10_A12_02862	CDS	495	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
Sample_Maccabi_Ecoli_SeqPlate10_A12_02863	CDS	489	hybE			Hydrogenase-2 operon protein HybE
Sample_Maccabi_Ecoli_SeqPlate10_A12_02864	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
Sample_Maccabi_Ecoli_SeqPlate10_A12_02865	CDS	249	hybG		COG0298	Hydrogenase maturation factor HybG
Sample_Maccabi_Ecoli_SeqPlate10_A12_02866	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
Sample_Maccabi_Ecoli_SeqPlate10_A12_02867	CDS	1860	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02868	CDS	1500	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
Sample_Maccabi_Ecoli_SeqPlate10_A12_02869	CDS	693	tmk_1	2.7.4.9		Thymidylate kinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02870	CDS	699				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02871	CDS	771	tmk_2	2.7.4.9		Thymidylate kinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02872	CDS	1350	yghQ		COG2244	Inner membrane protein YghQ
Sample_Maccabi_Ecoli_SeqPlate10_A12_02873	CDS	837				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02874	CDS	561	ytfJ_1		COG3054	putative protein YtfJ
Sample_Maccabi_Ecoli_SeqPlate10_A12_02875	CDS	1071	lptF_1		COG0795	Lipopolysaccharide export system permease protein LptF
Sample_Maccabi_Ecoli_SeqPlate10_A12_02876	CDS	1080	lptG_1		COG0795	Lipopolysaccharide export system permease protein LptG
Sample_Maccabi_Ecoli_SeqPlate10_A12_02877	CDS	1173	bioF_2	2.3.1.47		8-amino-7-oxononanoate synthase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02878	CDS	249	acpP_1			Acyl carrier protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02879	CDS	915	oleD_2	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02880	CDS	1692		6.2.1.51	COG0318	4-hydroxyphenylalkanoate adenylyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02881	CDS	1143	yghO			Protein YghO
Sample_Maccabi_Ecoli_SeqPlate10_A12_02882	CDS	765	glcC		COG2186	Glc operon transcriptional activator
Sample_Maccabi_Ecoli_SeqPlate10_A12_02883	CDS	1500		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02884	CDS	1053		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02885	CDS	1224	lutA_1		COG0247	Lactate utilization protein A
Sample_Maccabi_Ecoli_SeqPlate10_A12_02886	CDS	405				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02887	CDS	2172	glcB	2.3.3.9	COG2225	Malate synthase G
Sample_Maccabi_Ecoli_SeqPlate10_A12_02888	CDS	1683	glcA		COG1620	Glycolate permease GlcA
Sample_Maccabi_Ecoli_SeqPlate10_A12_02889	CDS	4557				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02890	CDS	810	pppA		COG1989	Prepilin peptidase PppA
Sample_Maccabi_Ecoli_SeqPlate10_A12_02891	CDS	411	yghG			Lipoprotein YghG
Sample_Maccabi_Ecoli_SeqPlate10_A12_02892	CDS	843	gspC2			Type II secretion system protein C 2
Sample_Maccabi_Ecoli_SeqPlate10_A12_02893	CDS	2061	IV_1			Virion export protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02894	CDS	1494	epsE_2		COG2804	Type II secretion system protein E
Sample_Maccabi_Ecoli_SeqPlate10_A12_02895	CDS	1224	epsF_2		COG1459	Type II secretion system protein F
Sample_Maccabi_Ecoli_SeqPlate10_A12_02896	CDS	456	epsG		COG2165	Type II secretion system protein G
Sample_Maccabi_Ecoli_SeqPlate10_A12_02897	CDS	564	epsH			Type II secretion system protein H
Sample_Maccabi_Ecoli_SeqPlate10_A12_02898	CDS	372	xcpV		COG2165	Type II secretion system protein I
Sample_Maccabi_Ecoli_SeqPlate10_A12_02899	CDS	606	xcpW		COG4795	Type II secretion system protein J
Sample_Maccabi_Ecoli_SeqPlate10_A12_02900	CDS	978	gspK_1		COG3156	Putative type II secretion system protein K
Sample_Maccabi_Ecoli_SeqPlate10_A12_02901	CDS	1179	yghE			Putative type II secretion system L-type protein YghE
Sample_Maccabi_Ecoli_SeqPlate10_A12_02902	CDS	537	epsM_1		COG3149	Type II secretion system protein M
Sample_Maccabi_Ecoli_SeqPlate10_A12_02903	CDS	777	kpsM		COG1682	Polysialic acid transport protein KpsM
Sample_Maccabi_Ecoli_SeqPlate10_A12_02904	CDS	660	kpsT			Polysialic acid transport ATP-binding protein KpsT
Sample_Maccabi_Ecoli_SeqPlate10_A12_02905	CDS	624	epsM_2	2.3.1.-	COG0110	Putative acetyltransferase EpsM
Sample_Maccabi_Ecoli_SeqPlate10_A12_02906	CDS	1041	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02907	CDS	1257	neuA	2.7.7.43		N-acylneuraminate cytidylyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02908	CDS	1110	neuC			Polysialic acid biosynthesis protein P7
Sample_Maccabi_Ecoli_SeqPlate10_A12_02909	CDS	1149				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02910	CDS	1230				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02911	CDS	1206				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02912	CDS	2028				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02913	CDS	741	kpsU	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02914	CDS	1677	kpsD		COG1596	Polysialic acid transport protein KpsD
Sample_Maccabi_Ecoli_SeqPlate10_A12_02915	CDS	1149				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02916	CDS	984	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
Sample_Maccabi_Ecoli_SeqPlate10_A12_02917	CDS	291				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02918	CDS	825	gadX_1			HTH-type transcriptional regulator GadX
Sample_Maccabi_Ecoli_SeqPlate10_A12_02919	CDS	729	gadW			HTH-type transcriptional regulator GadW
Sample_Maccabi_Ecoli_SeqPlate10_A12_02920	CDS	282				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02921	CDS	3114	mdtF		COG0841	Multidrug resistance protein MdtF
Sample_Maccabi_Ecoli_SeqPlate10_A12_02922	CDS	1158	mdtE			Multidrug resistance protein MdtE
Sample_Maccabi_Ecoli_SeqPlate10_A12_02923	CDS	330				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02924	CDS	528	gadE			Transcriptional regulator GadE
Sample_Maccabi_Ecoli_SeqPlate10_A12_02925	CDS	573	hdeD		COG3247	Protein HdeD
Sample_Maccabi_Ecoli_SeqPlate10_A12_02926	CDS	333	hdeA			Acid stress chaperone HdeA
Sample_Maccabi_Ecoli_SeqPlate10_A12_02927	CDS	339	hdeB			Acid stress chaperone HdeB
Sample_Maccabi_Ecoli_SeqPlate10_A12_02928	CDS	576	sapB_2		COG1285	Protein SapB
Sample_Maccabi_Ecoli_SeqPlate10_A12_02929	CDS	771	hmuV	3.6.3.-		Hemin import ATP-binding protein HmuV
Sample_Maccabi_Ecoli_SeqPlate10_A12_02930	CDS	957	hmuU_1		COG0609	Hemin transport system permease protein HmuU
Sample_Maccabi_Ecoli_SeqPlate10_A12_02931	CDS	624				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02932	CDS	495	hutX		COG3721	Intracellular heme transport protein HutX
Sample_Maccabi_Ecoli_SeqPlate10_A12_02933	CDS	1338	chuW	2.1.1.342		Anaerobilin synthase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02934	CDS	915	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
Sample_Maccabi_Ecoli_SeqPlate10_A12_02935	CDS	1983	hemR_1		COG1629	Hemin receptor
Sample_Maccabi_Ecoli_SeqPlate10_A12_02936	CDS	1029	hemS		COG3720	Hemin transport protein HemS
Sample_Maccabi_Ecoli_SeqPlate10_A12_02937	CDS	531	dctR		COG2771	HTH-type transcriptional regulator DctR
Sample_Maccabi_Ecoli_SeqPlate10_A12_02938	CDS	567	slp_2		COG3065	Outer membrane protein Slp
Sample_Maccabi_Ecoli_SeqPlate10_A12_02939	CDS	174				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02940	CDS	426	arsC	1.20.4.1		Arsenate reductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02941	CDS	216				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02942	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02943	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
Sample_Maccabi_Ecoli_SeqPlate10_A12_02944	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
Sample_Maccabi_Ecoli_SeqPlate10_A12_02945	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
Sample_Maccabi_Ecoli_SeqPlate10_A12_02946	CDS	1470	dtpB		COG3104	Dipeptide and tripeptide permease B
Sample_Maccabi_Ecoli_SeqPlate10_A12_02947	CDS	435	uspA		COG0589	Universal stress protein A
Sample_Maccabi_Ecoli_SeqPlate10_A12_02948	CDS	336	uspB			Universal stress protein B
Sample_Maccabi_Ecoli_SeqPlate10_A12_02949	CDS	1500	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
Sample_Maccabi_Ecoli_SeqPlate10_A12_02950	CDS	1194			COG2081	putative protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02951	CDS	1065	yhiM			Inner membrane protein YhiM
Sample_Maccabi_Ecoli_SeqPlate10_A12_02952	CDS	1068				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02953	CDS	2736	rbbA		COG0842	Ribosome-associated ATPase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02954	CDS	1125	yhhJ		COG0842	Inner membrane transport permease YhhJ
Sample_Maccabi_Ecoli_SeqPlate10_A12_02955	CDS	852	kbaY_3	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
Sample_Maccabi_Ecoli_SeqPlate10_A12_02956	CDS	270	ptsH_2		COG1925	Phosphocarrier protein HPr
Sample_Maccabi_Ecoli_SeqPlate10_A12_02957	CDS	1509	fucK_2	2.7.1.51	COG1070	L-fuculokinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02958	CDS	1359	gatC_3		COG3775	PTS system galactitol-specific EIIC component
Sample_Maccabi_Ecoli_SeqPlate10_A12_02959	CDS	282	gatB_3	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
Sample_Maccabi_Ecoli_SeqPlate10_A12_02960	CDS	474				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02961	CDS	747	mngR_2		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
Sample_Maccabi_Ecoli_SeqPlate10_A12_02962	CDS	96				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02963	CDS	402	nikR		COG0864	Nickel-responsive regulator
Sample_Maccabi_Ecoli_SeqPlate10_A12_02964	CDS	807	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
Sample_Maccabi_Ecoli_SeqPlate10_A12_02965	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
Sample_Maccabi_Ecoli_SeqPlate10_A12_02966	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
Sample_Maccabi_Ecoli_SeqPlate10_A12_02967	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
Sample_Maccabi_Ecoli_SeqPlate10_A12_02968	CDS	1575	nikA		COG0747	Nickel-binding periplasmic protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02969	CDS	588	sfp_1	2.7.8.7	COG2091	4'-phosphopantetheinyl transferase Sfp
Sample_Maccabi_Ecoli_SeqPlate10_A12_02970	CDS	1050	yhhT_2		COG0628	Putative transport protein YhhT
Sample_Maccabi_Ecoli_SeqPlate10_A12_02971	CDS	1260	yhhS			putative MFS-type transporter YhhS
Sample_Maccabi_Ecoli_SeqPlate10_A12_02972	CDS	558				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02973	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
Sample_Maccabi_Ecoli_SeqPlate10_A12_02974	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
Sample_Maccabi_Ecoli_SeqPlate10_A12_02975	CDS	2199	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
Sample_Maccabi_Ecoli_SeqPlate10_A12_02976	CDS	627				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02977	CDS	360				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02978	CDS	270				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02979	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
Sample_Maccabi_Ecoli_SeqPlate10_A12_02980	CDS	1497	ftsY		COG0552	Signal recognition particle receptor FtsY
Sample_Maccabi_Ecoli_SeqPlate10_A12_02981	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
Sample_Maccabi_Ecoli_SeqPlate10_A12_02982	CDS	1059	ftsX		COG2177	Cell division protein FtsX
Sample_Maccabi_Ecoli_SeqPlate10_A12_02983	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
Sample_Maccabi_Ecoli_SeqPlate10_A12_02984	CDS	1098	livJ		COG0683	Leu/Ile/Val-binding protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02985	CDS	384	panZ			PanD regulatory factor
Sample_Maccabi_Ecoli_SeqPlate10_A12_02986	CDS	1110	livK		COG0683	Leucine-specific-binding protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02987	CDS	927	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
Sample_Maccabi_Ecoli_SeqPlate10_A12_02988	CDS	1278				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02989	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
Sample_Maccabi_Ecoli_SeqPlate10_A12_02990	CDS	714	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
Sample_Maccabi_Ecoli_SeqPlate10_A12_02991	CDS	1317	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
Sample_Maccabi_Ecoli_SeqPlate10_A12_02992	CDS	888	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
Sample_Maccabi_Ecoli_SeqPlate10_A12_02993	CDS	846	lacG			Lactose transport system permease protein LacG
Sample_Maccabi_Ecoli_SeqPlate10_A12_02994	CDS	1071	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
Sample_Maccabi_Ecoli_SeqPlate10_A12_02995	CDS	744	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
Sample_Maccabi_Ecoli_SeqPlate10_A12_02996	CDS	441	yhhA			putative protein YhhA
Sample_Maccabi_Ecoli_SeqPlate10_A12_02997	CDS	1734	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
Sample_Maccabi_Ecoli_SeqPlate10_A12_02998	CDS	285				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_02999	CDS	495				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03000	CDS	1179	hcpA_3		COG3157	Major exported protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03001	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
Sample_Maccabi_Ecoli_SeqPlate10_A12_03002	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
Sample_Maccabi_Ecoli_SeqPlate10_A12_03003	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03004	CDS	996	gntR_1			HTH-type transcriptional regulator GntR
Sample_Maccabi_Ecoli_SeqPlate10_A12_03005	CDS	528	gntK_1	2.7.1.12	COG3265	Thermoresistant gluconokinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03006	CDS	1341	gntU		COG2610	Low-affinity gluconate transporter
Sample_Maccabi_Ecoli_SeqPlate10_A12_03007	CDS	594				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03008	CDS	1104	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03009	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03010	CDS	1974	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
Sample_Maccabi_Ecoli_SeqPlate10_A12_03011	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03012	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03013	CDS	2448	malP_1	2.4.1.1	COG0058	Maltodextrin phosphorylase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03014	CDS	705	lpfA_2			putative major fimbrial subunit LpfA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03015	CDS	753	fimC_2			Chaperone protein FimC
Sample_Maccabi_Ecoli_SeqPlate10_A12_03016	CDS	2595	elfC		COG3188	putative outer membrane usher protein ElfC
Sample_Maccabi_Ecoli_SeqPlate10_A12_03017	CDS	564	lpfA_3			putative major fimbrial subunit LpfA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03018	CDS	573	ycbV		COG3539	putative fimbrial-like protein YcbV
Sample_Maccabi_Ecoli_SeqPlate10_A12_03019	CDS	777	ycbF		COG3121	putative fimbrial chaperone YcbF
Sample_Maccabi_Ecoli_SeqPlate10_A12_03020	CDS	1131	sfmH			putative fimbrial-like protein SfmH
Sample_Maccabi_Ecoli_SeqPlate10_A12_03021	CDS	711				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03022	CDS	768				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03023	CDS	606				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03024	CDS	1506	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03025	CDS	327	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
Sample_Maccabi_Ecoli_SeqPlate10_A12_03026	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
Sample_Maccabi_Ecoli_SeqPlate10_A12_03027	CDS	759	glpR		COG1349	Glycerol-3-phosphate regulon repressor
Sample_Maccabi_Ecoli_SeqPlate10_A12_03028	CDS	1599	qseF_2		COG2204	Transcriptional regulatory protein QseF
Sample_Maccabi_Ecoli_SeqPlate10_A12_03029	CDS	1227	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03030	CDS	1017	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03031	CDS	2706	malT		COG2909	HTH-type transcriptional regulator MalT
Sample_Maccabi_Ecoli_SeqPlate10_A12_03032	CDS	2394	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03033	CDS	2085	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03034	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
Sample_Maccabi_Ecoli_SeqPlate10_A12_03035	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03036	CDS	684	prs_2			Putative ribose-phosphate pyrophosphokinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03037	CDS	771	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03038	CDS	594				ISNCY family transposase ISRor2
Sample_Maccabi_Ecoli_SeqPlate10_A12_03039	CDS	237	feoC			putative [Fe-S]-dependent transcriptional repressor FeoC
Sample_Maccabi_Ecoli_SeqPlate10_A12_03040	CDS	2322	feoB		COG0370	Fe(2+) transporter FeoB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03041	CDS	228	feoA		COG1918	Fe(2+) transport protein A
Sample_Maccabi_Ecoli_SeqPlate10_A12_03042	CDS	2322	yhgF		COG2183	Protein YhgF
Sample_Maccabi_Ecoli_SeqPlate10_A12_03043	CDS	477	greB		COG0782	Transcription elongation factor GreB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03044	CDS	720	ompR			Transcriptional regulatory protein OmpR
Sample_Maccabi_Ecoli_SeqPlate10_A12_03045	CDS	1353	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
Sample_Maccabi_Ecoli_SeqPlate10_A12_03046	CDS	1623	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
Sample_Maccabi_Ecoli_SeqPlate10_A12_03047	CDS	1725				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03048	CDS	879	hslO		COG1281	33 kDa chaperonin
Sample_Maccabi_Ecoli_SeqPlate10_A12_03049	CDS	402	hslR		COG1188	Heat shock protein 15
Sample_Maccabi_Ecoli_SeqPlate10_A12_03050	CDS	669	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
Sample_Maccabi_Ecoli_SeqPlate10_A12_03051	CDS	2124	yrfF			Putative membrane protein IgaA 
Sample_Maccabi_Ecoli_SeqPlate10_A12_03052	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
Sample_Maccabi_Ecoli_SeqPlate10_A12_03053	CDS	2553	mrcA		COG5009	Penicillin-binding protein 1A
Sample_Maccabi_Ecoli_SeqPlate10_A12_03054	CDS	780				hypothetical protein
