locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sample_Maccabi_Ecoli_SeqPlate10_A3_02957	CDS	855	nadC_2	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
Sample_Maccabi_Ecoli_SeqPlate10_A3_02958	CDS	1971	cirA_2		COG4771	Colicin I receptor
Sample_Maccabi_Ecoli_SeqPlate10_A3_02959	CDS	255				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02960	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
Sample_Maccabi_Ecoli_SeqPlate10_A3_02961	CDS	612	VII_2	4.2.2.-		Transglycosylase
Sample_Maccabi_Ecoli_SeqPlate10_A3_02962	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_02963	CDS	1737	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
Sample_Maccabi_Ecoli_SeqPlate10_A3_02964	CDS	153				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02965	CDS	1437	slrP_1	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SlrP
Sample_Maccabi_Ecoli_SeqPlate10_A3_02966	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
Sample_Maccabi_Ecoli_SeqPlate10_A3_02967	CDS	1299	dadA	1.4.99.-	COG0665	D-amino acid dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_02968	CDS	1533				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02969	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02970	CDS	1542	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
Sample_Maccabi_Ecoli_SeqPlate10_A3_02971	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
Sample_Maccabi_Ecoli_SeqPlate10_A3_02972	CDS	1269	umuC		COG0389	Protein UmuC
Sample_Maccabi_Ecoli_SeqPlate10_A3_02973	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
Sample_Maccabi_Ecoli_SeqPlate10_A3_02974	CDS	912	hlyE			Hemolysin E, chromosomal
Sample_Maccabi_Ecoli_SeqPlate10_A3_02975	CDS	447				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02976	CDS	660	ycgM		COG0179	putative protein YcgM
Sample_Maccabi_Ecoli_SeqPlate10_A3_02977	CDS	294	ycgL		COG3100	Protein YcgL
Sample_Maccabi_Ecoli_SeqPlate10_A3_02978	CDS	402	pliG			Inhibitor of g-type lysozyme
Sample_Maccabi_Ecoli_SeqPlate10_A3_02979	CDS	369				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02980	CDS	696	minC		COG0850	Septum site-determining protein MinC
Sample_Maccabi_Ecoli_SeqPlate10_A3_02981	CDS	813	minD		COG2894	Septum site-determining protein MinD
Sample_Maccabi_Ecoli_SeqPlate10_A3_02982	CDS	267	minE		COG0851	Cell division topological specificity factor
Sample_Maccabi_Ecoli_SeqPlate10_A3_02983	CDS	327				putative autotransporter
Sample_Maccabi_Ecoli_SeqPlate10_A3_02984	CDS	285				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02985	CDS	330	ymgD			putative protein YmgD
Sample_Maccabi_Ecoli_SeqPlate10_A3_02986	CDS	1449	icsA_1		COG3468	Outer membrane protein IcsA autotransporter
Sample_Maccabi_Ecoli_SeqPlate10_A3_02987	CDS	984				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02988	CDS	219	ymgF			Inner membrane protein YmgF
Sample_Maccabi_Ecoli_SeqPlate10_A3_02989	CDS	1014	pdeG	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
Sample_Maccabi_Ecoli_SeqPlate10_A3_02990	CDS	249	ymgC			putative protein YmgC
Sample_Maccabi_Ecoli_SeqPlate10_A3_02991	CDS	267	ariR			putative two-component-system connector protein AriR
Sample_Maccabi_Ecoli_SeqPlate10_A3_02992	CDS	237	ycgZ			putative two-component-system connector protein YcgZ
Sample_Maccabi_Ecoli_SeqPlate10_A3_02993	CDS	1212	bluF			Blue light- and temperature-regulated antirepressor BluF
Sample_Maccabi_Ecoli_SeqPlate10_A3_02994	CDS	732	bluR		COG0789	HTH-type transcriptional repressor BluR
Sample_Maccabi_Ecoli_SeqPlate10_A3_02995	CDS	405	ydfO_1		COG5562	putative protein YdfO
Sample_Maccabi_Ecoli_SeqPlate10_A3_02996	CDS	153	icd_1	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
Sample_Maccabi_Ecoli_SeqPlate10_A3_02997	CDS	759				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02998	CDS	915			COG0803	putative periplasmic iron-binding protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_02999	CDS	828	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03000	CDS	858	mntB_2			Manganese transport system membrane protein MntB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03001	CDS	858	mntB_3			Manganese transport system membrane protein MntB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03002	CDS	294				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03003	CDS	279				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03004	CDS	2022	ltf_1	3.4.21.-		L-shaped tail fiber protein pb1
Sample_Maccabi_Ecoli_SeqPlate10_A3_03005	CDS	3477	J_1			Tip attachment protein J
Sample_Maccabi_Ecoli_SeqPlate10_A3_03006	CDS	582				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03007	CDS	744				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03008	CDS	699	L_2			Tail tip protein L
Sample_Maccabi_Ecoli_SeqPlate10_A3_03009	CDS	330				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03010	CDS	2574	H_1			Tape measure protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03011	CDS	414	T_1			Tail assembly protein GT
Sample_Maccabi_Ecoli_SeqPlate10_A3_03012	CDS	432	G_1			Tail assembly protein G
Sample_Maccabi_Ecoli_SeqPlate10_A3_03013	CDS	753	V_2			Tail tube protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03014	CDS	396	U_2			Tail tube terminator protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03015	CDS	534				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03016	CDS	354	FII_2			Head-tail connector protein FII
Sample_Maccabi_Ecoli_SeqPlate10_A3_03017	CDS	384				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03018	CDS	1029	E_1			Major capsid protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03019	CDS	348	shp			Head decoration protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03020	CDS	1506	C_2	3.4.21.-		Capsid assembly protease C
Sample_Maccabi_Ecoli_SeqPlate10_A3_03021	CDS	1593	B_2			Portal protein B
Sample_Maccabi_Ecoli_SeqPlate10_A3_03022	CDS	207	W_1			Head completion protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03023	CDS	1929	A_2			Terminase, large subunit
Sample_Maccabi_Ecoli_SeqPlate10_A3_03024	CDS	549	Nu1_1	3.6.4.-		Terminase small subunit
Sample_Maccabi_Ecoli_SeqPlate10_A3_03025	CDS	141				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03026	CDS	468	Rz_1			Spanin, inner membrane subunit
Sample_Maccabi_Ecoli_SeqPlate10_A3_03027	CDS	534	R_2	3.2.1.17		SAR-endolysin
Sample_Maccabi_Ecoli_SeqPlate10_A3_03028	CDS	273				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03029	CDS	345	ydfR_1			putative protein YdfR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03030	CDS	216	S_1			Antiholin
Sample_Maccabi_Ecoli_SeqPlate10_A3_03031	CDS	1854	nanS_2	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03032	tRNA	77				tRNA-Arg(tct)
Sample_Maccabi_Ecoli_SeqPlate10_A3_03033	tRNA	77				tRNA-Arg(tcg)
Sample_Maccabi_Ecoli_SeqPlate10_A3_03034	tRNA	76				tRNA-Met(cat)
Sample_Maccabi_Ecoli_SeqPlate10_A3_03035	CDS	1050	dpnA	2.1.1.72		Modification methylase DpnIIB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03036	CDS	198				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03037	CDS	822	Q_2			Antitermination protein Q
Sample_Maccabi_Ecoli_SeqPlate10_A3_03038	CDS	381	rusA_1	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03039	CDS	1056				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03040	CDS	213	hokC_2			Toxic protein HokC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03041	CDS	666	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
Sample_Maccabi_Ecoli_SeqPlate10_A3_03042	CDS	426				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03043	CDS	771	ydaW			Protein YdaW
Sample_Maccabi_Ecoli_SeqPlate10_A3_03044	CDS	747	dnaC_2		COG1484	DNA replication protein DnaC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03045	CDS	963				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03046	CDS	426				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03047	CDS	282				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03048	CDS	420				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03049	CDS	237				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03050	CDS	402				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03051	CDS	279				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03052	CDS	189				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03053	CDS	189				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03054	CDS	285				Baseplate puncturing device gp5.4
Sample_Maccabi_Ecoli_SeqPlate10_A3_03055	CDS	618	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
Sample_Maccabi_Ecoli_SeqPlate10_A3_03056	CDS	1500	ansP2		COG1113	L-asparagine permease 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_03057	CDS	1062	yncE		COG3391	putative protein YncE
Sample_Maccabi_Ecoli_SeqPlate10_A3_03058	CDS	2103	cntO			Metal-pseudopaline receptor CntO
Sample_Maccabi_Ecoli_SeqPlate10_A3_03059	CDS	666	mcbR		COG1802	HTH-type transcriptional regulator McbR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03060	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03061	CDS	519	mnaT	2.3.1.-	COG1247	L-amino acid N-acyltransferase MnaT
Sample_Maccabi_Ecoli_SeqPlate10_A3_03062	CDS	450	ydcZ		COG3238	Inner membrane protein YdcZ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03063	CDS	234	ydcY			putative protein YdcY
Sample_Maccabi_Ecoli_SeqPlate10_A3_03064	CDS	174	ortT			Orphan toxin OrtT
Sample_Maccabi_Ecoli_SeqPlate10_A3_03065	CDS	198				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03066	CDS	810	vatD	2.3.1.-		Streptogramin A acetyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03067	CDS	1425	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03068	CDS	795	ydcV_2			Inner membrane ABC transporter permease protein YdcV
Sample_Maccabi_Ecoli_SeqPlate10_A3_03069	CDS	942	ydcU		COG1176	Inner membrane ABC transporter permease protein YdcU
Sample_Maccabi_Ecoli_SeqPlate10_A3_03070	CDS	1014	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03071	CDS	1146	ydcS	2.3.1.-		Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03072	CDS	1407	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03073	CDS	438	hicB		COG1598	Antitoxin HicB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03074	CDS	177	hicA	3.1.-.-		putative mRNA interferase toxin HicA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03075	CDS	171				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03076	CDS	2004	rlhA_2		COG0826	23S rRNA 5-hydroxycytidine synthase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03077	CDS	537	sutR		COG1396	HTH-type transcriptional regulator SutR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03078	CDS	1173	ydcO		COG3135	Inner membrane protein YdcO
Sample_Maccabi_Ecoli_SeqPlate10_A3_03079	CDS	669				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03080	CDS	594	tehB	2.1.1.265	COG0500	Tellurite methyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03081	CDS	993	tehA		COG1275	Tellurite resistance protein TehA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03082	CDS	981	glmU_1	2.7.7.23		Bifunctional protein GlmU
Sample_Maccabi_Ecoli_SeqPlate10_A3_03083	CDS	540	rimL	2.3.1.-	COG1670	Ribosomal-protein-serine acetyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03084	CDS	225				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03085	CDS	1620	mdoD		COG3131	Glucans biosynthesis protein D
Sample_Maccabi_Ecoli_SeqPlate10_A3_03086	CDS	1344			COG5383	putative protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03087	CDS	924	catM			HTH-type transcriptional regulator CatM
Sample_Maccabi_Ecoli_SeqPlate10_A3_03088	CDS	1641	trg		COG0840	Methyl-accepting chemotaxis protein III
Sample_Maccabi_Ecoli_SeqPlate10_A3_03089	CDS	168				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03090	CDS	174				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03091	CDS	531	cybB		COG3038	Cytochrome b561
Sample_Maccabi_Ecoli_SeqPlate10_A3_03092	CDS	1002	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03093	CDS	1440	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03094	CDS	801	ydcF		COG1434	Protein YdcF
Sample_Maccabi_Ecoli_SeqPlate10_A3_03095	CDS	111				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03096	CDS	495				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03097	CDS	300				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03098	CDS	3903		3.6.4.13		Putative ATP-dependent RNA helicase L540
Sample_Maccabi_Ecoli_SeqPlate10_A3_03099	CDS	606	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03100	CDS	1269	ynbD		COG0671	putative protein YnbD
Sample_Maccabi_Ecoli_SeqPlate10_A3_03101	CDS	1758	ynbC		COG2267	putative protein YnbC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03102	CDS	897	cdsA_2	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03103	CDS	606	ynbA		COG0558	Inner membrane protein YnbA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03104	CDS	2307				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03105	CDS	861	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03106	CDS	5820				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03107	CDS	324				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03108	CDS	186				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03109	CDS	2640				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03110	CDS	990	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03111	CDS	423	hslJ		COG3187	Heat shock protein HslJ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03112	CDS	267				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03113	CDS	3525	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03114	CDS	1134	ompN		COG3203	Outer membrane porin N
Sample_Maccabi_Ecoli_SeqPlate10_A3_03115	CDS	435	uspF		COG0589	Universal stress protein F
Sample_Maccabi_Ecoli_SeqPlate10_A3_03116	CDS	936	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03117	CDS	1374	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03118	CDS	174	ynaL			Protein YnaL
Sample_Maccabi_Ecoli_SeqPlate10_A3_03119	CDS	984	zntB		COG0598	Zinc transport protein ZntB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03120	CDS	1233	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
Sample_Maccabi_Ecoli_SeqPlate10_A3_03121	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03122	CDS	909	tsaR_2			HTH-type transcriptional regulator TsaR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03123	CDS	1311	abgA	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit A
Sample_Maccabi_Ecoli_SeqPlate10_A3_03124	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
Sample_Maccabi_Ecoli_SeqPlate10_A3_03125	CDS	1527	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03126	CDS	516	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03127	CDS	753	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03128	CDS	951	uspE		COG0589	Universal stress protein E
Sample_Maccabi_Ecoli_SeqPlate10_A3_03129	CDS	258				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03130	CDS	1032	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
Sample_Maccabi_Ecoli_SeqPlate10_A3_03131	CDS	1614	mppA		COG4166	Periplasmic murein peptide-binding protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03132	CDS	900	pgrR_3			HTH-type transcriptional regulator PgrR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03133	CDS	921	ycjY_2		COG1073	putative protein YcjY
Sample_Maccabi_Ecoli_SeqPlate10_A3_03134	CDS	639				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03135	CDS	729	mpaA	3.4.17.-	COG2866	Murein peptide amidase A
Sample_Maccabi_Ecoli_SeqPlate10_A3_03136	CDS	966	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03137	CDS	507	tpx	1.11.1.15	COG2077	Thiol peroxidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03138	CDS	1542	tyrR		COG3283	Transcriptional regulatory protein TyrR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03139	CDS	1062				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03140	CDS	1398	ycjX		COG3106	putative protein YcjX
Sample_Maccabi_Ecoli_SeqPlate10_A3_03141	CDS	315	pspE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase PspE
Sample_Maccabi_Ecoli_SeqPlate10_A3_03142	CDS	222	pspD			Phage shock protein D
Sample_Maccabi_Ecoli_SeqPlate10_A3_03143	CDS	360	pspC		COG1983	Phage shock protein C
Sample_Maccabi_Ecoli_SeqPlate10_A3_03144	CDS	225	pspB_2			Phage shock protein B
Sample_Maccabi_Ecoli_SeqPlate10_A3_03145	CDS	669	pspA		COG1842	Phage shock protein A
Sample_Maccabi_Ecoli_SeqPlate10_A3_03146	CDS	978	pspF		COG1221	Psp operon transcriptional activator
Sample_Maccabi_Ecoli_SeqPlate10_A3_03147	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
Sample_Maccabi_Ecoli_SeqPlate10_A3_03148	CDS	1281	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03149	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03150	CDS	558	puuR			HTH-type transcriptional regulator PuuR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03151	CDS	753	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
Sample_Maccabi_Ecoli_SeqPlate10_A3_03152	CDS	1419	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03153	CDS	1386	puuP		COG0531	Putrescine importer PuuP
Sample_Maccabi_Ecoli_SeqPlate10_A3_03154	CDS	246				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03155	CDS	1644	sapA		COG4166	Peptide transport periplasmic protein SapA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03156	CDS	966	sapB_2		COG4168	Putrescine export system permease protein SapB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03157	CDS	891	sapC		COG4171	Putrescine export system permease protein SapC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03158	CDS	993	sapD		COG4170	Putrescine export system ATP-binding protein SapD
Sample_Maccabi_Ecoli_SeqPlate10_A3_03159	CDS	807	sapF		COG4167	Putrescine export system ATP-binding protein SapF
Sample_Maccabi_Ecoli_SeqPlate10_A3_03160	CDS	363			COG2852	putative protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03161	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Sample_Maccabi_Ecoli_SeqPlate10_A3_03162	CDS	1128				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03163	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_03164	CDS	1491	J_2			Tip attachment protein J
Sample_Maccabi_Ecoli_SeqPlate10_A3_03165	CDS	600	lom_2			Outer membrane protein lom
Sample_Maccabi_Ecoli_SeqPlate10_A3_03166	CDS	2916				Long-tail fiber protein gp37
Sample_Maccabi_Ecoli_SeqPlate10_A3_03167	CDS	576	tfa_1			Tail fiber assembly protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03168	CDS	591	gin	3.1.22.-		Serine recombinase gin
Sample_Maccabi_Ecoli_SeqPlate10_A3_03169	CDS	234	ydfK_2			Cold shock protein YdfK
Sample_Maccabi_Ecoli_SeqPlate10_A3_03170	CDS	1284	ydfJ			Putative transporter YdfJ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03171	CDS	1461	por_3	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03172	CDS	204	ydfZ			Putative selenoprotein YdfZ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03173	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03174	CDS	747	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
Sample_Maccabi_Ecoli_SeqPlate10_A3_03175	CDS	2046	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03176	CDS	393	ygiW_2		COG3111	Protein YgiW
Sample_Maccabi_Ecoli_SeqPlate10_A3_03177	CDS	891	dgcZ_2	2.7.7.65	COG2199	Diguanylate cyclase DgcZ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03178	CDS	96	mgtS			Small protein MgtS
Sample_Maccabi_Ecoli_SeqPlate10_A3_03179	CDS	1188	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
Sample_Maccabi_Ecoli_SeqPlate10_A3_03180	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
Sample_Maccabi_Ecoli_SeqPlate10_A3_03181	CDS	219				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03182	CDS	384	marA			Multiple antibiotic resistance protein MarA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03183	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03184	CDS	666				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03185	CDS	1191	sotB		COG2814	Sugar efflux transporter
Sample_Maccabi_Ecoli_SeqPlate10_A3_03186	CDS	1116				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03187	CDS	876	gltR		COG0583	HTH-type transcriptional regulator GltR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03188	CDS	1389	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
Sample_Maccabi_Ecoli_SeqPlate10_A3_03189	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_03190	CDS	360				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03191	CDS	1419	dgcQ_2	2.7.7.65		putative diguanylate cyclase DgcQ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03192	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03193	CDS	795				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03194	CDS	759	tam_2	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03195	CDS	291	lsrG_1	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03196	CDS	876	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03197	CDS	1023	lsrB_2			Autoinducer 2-binding protein LsrB
